"","id","id_seq","transicao","V1023","idade","genero","VD3004","V2010","V2005","UF","qtd_pessoas","periodo_ajust","ensino_medio","ensino_superior","raça","posicao_familiar","tempo_desemprego","filhos","regiao","renda_domiciliar","renda_depois"
"358","230073297_10_07_06_10_1999_Mulher_2310211",27327,"Migrou para o setor privado","Capital",18,"Mulher","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Ceará",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",24,0,"Nordeste",533.333333333333,702
"359","230137614_06_07_06_10_1995_Mulher_2310211",27360,"Migrou para o setor privado","Capital",22,"Mulher","Superior incompleto ou equivalente","Branca","Enteado(a)","Ceará",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",11,0,"Nordeste",975,600
"360","230094515_07_07_27_07_1993_Homem_2351011",27653,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",25,"Homem","Fundamental incompleto ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Ceará",5.6,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",24,0,"Nordeste",366.666666666667,1450
"361","230066531_02_07_18_07_1996_Homem_2352011",27831,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",22,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Ceará",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Nordeste",212.5,450
"362","230090735_04_07_17_11_1986_Mulher_2353011",27968,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",32,"Mulher","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Ceará",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",60,1,"Nordeste",363.166666666667,989
"363","230012492_09_07_29_06_1989_Homem_2353013",28075,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",29,"Homem","Médio incompleto ou equivalente","Branca","Irmão ou irmã","Ceará",7,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Não responsável pelo domicílio",1,0,"Nordeste",83.5714285714286,490
"364","240030120_11_07_20_05_1999_Homem_2410011",28319,"Migrou para o setor privado","Capital",19,"Homem","Superior incompleto ou equivalente","Preta","Neto(a)","Rio Grande do Norte",5.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",12,0,"Nordeste",390.8,1228
"365","240037603_07_07_14_06_1996_Mulher_2420010",28415,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",22,"Mulher","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Rio Grande do Norte",3.2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",12,0,"Nordeste",138.333333333333,360
"366","240022605_14_07_19_11_1991_Homem_2451010",28479,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",26,"Homem","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Rio Grande do Norte",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",11,1,"Nordeste",269,1019
"367","240017959_01_07_04_12_1960_Homem_2452012",28588,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",57,"Homem","Fundamental incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Rio Grande do Norte",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",2,0,"Nordeste",300,1100
"368","240005022_06_07_08_03_1985_Homem_2453011",28621,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",33,"Homem","Médio completo ou equivalente","Branca","Filho(a) somente do responsável","Rio Grande do Norte",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",20,0,"Nordeste",0,628.5
"369","250016503_08_07_26_04_1969_Homem_2510011",28755,"Migrou para TCP","Capital",49,"Homem","Médio completo ou equivalente","Preta","Cônjuge ou companheiro(a) de sexo diferente","Paraíba",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Nordeste",238.875,976
"370","250042072_08_07_19_12_1972_Homem_2520011",28932,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",45,"Homem","Fundamental incompleto ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Paraíba",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Nordeste",0,650
"371","250018646_07_07_23_08_1995_Homem_2551010",28980,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",23,"Homem","Fundamental completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Paraíba",2,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",4,0,"Nordeste",0,998
"372","250047499_04_07_20_11_1970_Homem_2553011",29171,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",48,"Homem","Médio incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Paraíba",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",6,1,"Nordeste",238.5,1499
"373","260041526_10_07_14_01_1975_Homem_2610011",29287,"Migrou para o setor privado","Capital",43,"Homem","Superior completo","Preta","Pessoa responsável pelo domicílio","Pernambuco",2,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Responsável pelo domicílio",4,0,"Nordeste",1112.5,2050
"374","260108452_14_07_09_09_1984_Homem_2610011",29365,"Migrou para o setor privado","Capital",33,"Homem","Superior completo","Parda","Cônjuge ou companheiro(a) de sexo diferente","Pernambuco",3,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Não responsável pelo domicílio",9,1,"Nordeste",1191.66666666667,2250
"375","260131073_02_07_04_11_1993_Mulher_2610011",29378,"Migrou para TCP","Capital",24,"Mulher","Médio completo ou equivalente","Preta","Filho(a) somente do responsável","Pernambuco",5.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",6,0,"Nordeste",292.583333333333,275
"376","260131073_07_07_01_02_1979_Homem_2610011",29384,"Migrou para o setor privado","Capital",39,"Homem","Médio completo ou equivalente","Branca","Filho(a) somente do responsável","Pernambuco",3.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",48,0,"Nordeste",183.333333333334,976
"377","260020512_14_07_24_11_1985_Homem_2610012",29417,"Migrou para o setor privado","Capital",32,"Homem","Médio completo ou equivalente","Parda","Genro ou nora","Pernambuco",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",3,0,"Nordeste",0,1077
"378","260012668_14_07_07_07_1983_Homem_2620011",29487,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",35,"Homem","Médio incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Pernambuco",2,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",4,0,"Nordeste",513.5,1077
"379","260088041_11_07_26_11_1997_Mulher_2620011",29505,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",20,"Mulher","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Pernambuco",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Nordeste",279,450
"380","260054043_10_07_19_06_1994_Mulher_2620012",29538,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",24,"Mulher","Superior incompleto ou equivalente","Parda","Filho(a) somente do responsável","Pernambuco",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",9,0,"Nordeste",318,1299
"381","260057541_01_07_04_01_1994_Homem_2620012",29546,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",24,"Homem","Médio completo ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Pernambuco",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",12,0,"Nordeste",238.5,976
"382","260043535_03_07_05_04_1987_Mulher_2651013",29623,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",31,"Mulher","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Pernambuco",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",2,2,"Nordeste",319.25,600
"383","260043535_07_07_06_12_1978_Homem_2651013",29625,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",39,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Pernambuco",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",1,2,"Nordeste",21.25,976
"384","260094240_09_07_31_05_1980_Homem_2653011",29770,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",38,"Homem","Fundamental incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Pernambuco",1,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",24,0,"Nordeste",0,550
"385","270001737_06_07_26_08_1977_Homem_2710113",29908,"Migrou para o setor privado","Capital",40,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Alagoas",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",1,1,"Nordeste",416.666666666667,1250
"386","270016290_08_07_17_11_1990_Mulher_2751010",29961,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",28,"Mulher","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Alagoas",1.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",48,0,"Nordeste",0,225
"387","270004210_09_07_16_09_1994_Mulher_2752010",29993,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",24,"Mulher","Médio completo ou equivalente","Parda","Neto(a)","Alagoas",2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Nordeste",0,125
"388","270030036_11_07_03_08_1966_Homem_2753011",30057,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",52,"Homem","Médio incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Alagoas",4.8,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",3,0,"Nordeste",346.166666666667,430
"389","270030036_12_07_07_06_1985_Homem_2753011",30060,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",33,"Homem","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Alagoas",5.2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",2,0,"Nordeste",0,524
"390","280003244_02_07_11_12_1997_Homem_2820010",30251,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",20,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Sergipe",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",6,0,"Nordeste",0,736
"391","280008761_07_07_02_07_1998_Homem_2851010",30321,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Homem","Médio completo ou equivalente","Preta","Neto(a)","Sergipe",2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",8,0,"Nordeste",0,200
"392","280034524_01_07_10_09_1998_Homem_2851010",30359,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Homem","Fundamental incompleto ou equivalente","Parda","Neto(a)","Sergipe",4.6,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Nordeste",468.5,800
"393","280002258_08_07_10_07_1994_Mulher_2853010",30422,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",24,"Mulher","Superior completo","Preta","Neto(a)","Sergipe",4,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Não responsável pelo domicílio",24,0,"Nordeste",0,475
"394","280008928_10_07_18_08_1990_Homem_2853010",30432,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",28,"Homem","Fundamental incompleto ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Sergipe",5.8,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",2,0,"Nordeste",0,240
"395","290009684_03_07_24_04_1985_Mulher_2910111",30468,"Migrou para o setor privado","Capital",33,"Mulher","Superior completo","Preta","Pessoa responsável pelo domicílio","Bahia",1,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Responsável pelo domicílio",10,0,"Nordeste",0,600
"396","290243724_02_07_21_08_1998_Mulher_2910111",30502,"Migrou para o setor privado","Capital",20,"Mulher","Médio completo ou equivalente","Branca","Filho(a) somente do responsável","Bahia",4.6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",14,0,"Nordeste",222,988
"397","290213417_13_07_09_08_1969_Mulher_2910212",30665,"Migrou para o setor privado","Capital",48,"Mulher","Superior completo","Parda","Pessoa responsável pelo domicílio","Bahia",3,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Responsável pelo domicílio",7,0,"Nordeste",250,1050
