"","id","Ano","V4012_ajust","ocupacao","cluster","Trimestre","Trimestre_Ano","UF","UPA","Estrato","V1008","V4012","V1014","V1022","V1016","V2007","V2008","V20081","V20082","V2009","VD4001","VD4002","VD3004","V4039","VD4010","V4032","V4019","V2010","V2005","VD4016","V1028","pessoas_domicilio","VD4016_ajust","regiao","Persistente","Precarizado","Transitório","chefe_domicilio","ensino_superior","renda_media"
"850","330214839_03_10_03_03_1966_Homem_3310311",2023,"TCP","TCP","Precarizado",3,"3-2023","Rio de Janeiro",330214839,3310311,"03","Conta própria",10,"Urbana",3,"Homem","03","03",1966,57,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",5,"Alojamento e alimentação ","Não","Não","Preta","Pessoa responsável pelo domicílio",500,687.87216063,1,538.676247863589,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",688.485920203517
"851","330099935_09_10_05_07_2001_Homem_3310312",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330099935,3310312,"09","Conta própria",10,"Urbana",3,"Homem","05","07",2001,22,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",20,"Transporte, armazenagem e correio ","Não","Não","Branca","Filho(a) somente do responsável",1500,500.79010233,2,1616.02874359077,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1544.65188344489
"852","330139167_09_10_18_03_1976_Homem_3321011",2023,"ESPriv","ESPriv","Persistente",3,"3-2023","Rio de Janeiro",330139167,3321011,"09","Empregado do setor privado",10,"Urbana",3,"Homem","18","03",1976,47,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",30,"Outros Serviços","Não",NA,"Branca","Pessoa responsável pelo domicílio",1500,482.74941646,3,1616.02874359077,"Sudeste",1,0,0,"Responsável pelo domicílio","Superior completo",1655.13116016901
"853","330204616_02_10_21_05_1979_Homem_3321012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330204616,3321012,"02","Conta própria",10,"Urbana",3,"Homem","21","05",1979,44,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",60,"Transporte, armazenagem e correio ","Não","Não","Preta","Pessoa responsável pelo domicílio",900,158.4734427,4,969.617246154459,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1545.8542775616
"854","330408328_14_10_07_07_1977_Mulher_3321012",2023,NA,"PFT","Persistente",3,"3-2023","Rio de Janeiro",330408328,3321012,"14",NA,10,"Urbana",3,"Mulher","07","07",1977,46,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",NA,794.78341089,2,NA,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1113.00757610918
"855","330235800_04_10_18_03_1995_Homem_3322011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330235800,3322011,"04","Conta própria",10,"Urbana",3,"Homem","18","03",1995,28,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",30,"Outros Serviços","Não","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",2000,495.56319147,2,2154.70499145435,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1919.36773999889
"856","330311984_07_10_13_09_1985_Homem_3322011",2023,"ESPriv","ESPriv","Persistente",3,"3-2023","Rio de Janeiro",330311984,3322011,"07","Empregado do setor privado",10,"Urbana",3,"Homem","13","09",1985,38,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Construção","Não",NA,"Parda","Pessoa responsável pelo domicílio",3000,1226.35025401,2,3232.05748718153,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2327.3242996667
"857","330311984_08_10_03_11_1975_Homem_3322011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330311984,3322011,"08","Conta própria",10,"Urbana",3,"Homem","03","11",1975,47,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",25,"Construção","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",500,915.89681127,2,538.676247863589,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",617.306689570659
"858","330087478_06_10_26_06_1977_Mulher_3322012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330087478,3322012,"06","Conta própria",10,"Urbana",3,"Mulher","26","06",1977,46,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Outros Serviços","Não","Não","Preta","Pessoa responsável pelo domicílio",200,452.71095506,3,215.470499145435,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",213.982001053952
"859","330087478_12_10_17_12_1993_Mulher_3322012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330087478,3322012,"12","Conta própria",10,"Urbana",3,"Mulher","17","12",1993,29,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",10,"Outros Serviços","Não","Não","Preta","Pessoa responsável pelo domicílio",200,588.47395868,4,215.470499145435,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",483.565975450014
"860","330180680_11_10_12_02_1982_Homem_3322012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330180680,3322012,"11","Conta própria",10,"Urbana",3,"Homem","12","02",1982,41,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Preta","Pessoa responsável pelo domicílio",2000,417.09684688,2,2154.70499145435,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2039.53461274149
"861","330155255_07_10_21_07_1980_Homem_3322013",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330155255,3322013,"07","Conta própria",10,"Urbana",3,"Homem","21","07",1980,43,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Construção","Não","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",2600,680.19142296,3,2801.11648889066,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2766.66064053866
"862","330193418_03_10_05_01_1984_Homem_3322013",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330193418,3322013,"03","Conta própria",10,"Urbana",3,"Homem","05","01",1984,39,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Construção","Não","Não","Parda","Pessoa responsável pelo domicílio",1600,493.09846812,3,1723.76399316348,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1579.62559348539
"863","330193418_05_10_15_07_1987_Mulher_3322013",2023,"ESPriv","ESPriv","Precarizado",3,"3-2023","Rio de Janeiro",330193418,3322013,"05","Trabalhador doméstico",10,"Urbana",3,"Mulher","15","07",1987,36,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",44,"Serviços domésticos",NA,NA,"Parda","Pessoa responsável pelo domicílio",1320,382.00641122,4,1422.10529435987,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",1268.20016588642
"864","330417250_05_10_21_05_2003_Homem_3322013",2023,"ESPriv","ESPriv","Precarizado",3,"3-2023","Rio de Janeiro",330417250,3322013,"05","Empregado do setor privado",10,"Urbana",3,"Homem","21","05",2003,20,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",28,"Educação, saúde humana e serviços sociais","Não",NA,"Parda","Filho(a) somente do responsável",2200,701.51733754,4,2370.17549059979,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",930.013454983375
"865","330059130_14_10_25_08_1979_Homem_3323011",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Rio de Janeiro",330059130,3323011,"14","Empregado do setor privado",10,"Urbana",3,"Homem","25","08",1979,44,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",50,"Transporte, armazenagem e correio ","Não",NA,"Parda","Pessoa responsável pelo domicílio",900,447.25884528,2,969.617246154459,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",1694.51914687232
"866","330114929_11_10_18_09_1967_Mulher_3323011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330114929,3323011,"11","Conta própria",10,"Urbana",3,"Mulher","18","09",1967,55,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",32,"Outros Serviços","Sim","Não","Branca","Pessoa responsável pelo domicílio",2000,328.80457764,1,2154.70499145435,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2139.82001053952
"867","330227553_13_10_12_11_1967_Mulher_3323011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330227553,3323011,"13","Conta própria",10,"Urbana",3,"Mulher","12","11",1967,55,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",56,"Alojamento e alimentação ","Sim","Não","Branca","Pessoa responsável pelo domicílio",1320,405.75146129,2,1422.10529435987,"Sudeste",1,0,0,"Responsável pelo domicílio","Superior completo",1463.28629338298
"868","330138293_13_10_01_10_1960_Homem_3323012",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Rio de Janeiro",330138293,3323012,"13","Empregado do setor privado",10,"Urbana",3,"Homem","01","10",1960,62,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",32,"Construção","Não",NA,"Parda","Pessoa responsável pelo domicílio",1200,401.42301624,1,1292.82299487261,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",1406.85263725344
"869","330157185_06_10_02_07_1988_Homem_3323012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330157185,3323012,"06","Conta própria",10,"Urbana",3,"Homem","02","07",1988,35,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Transporte, armazenagem e correio ","Sim","Sim","Branca","Pessoa responsável pelo domicílio",10000,838.15759237,3,10773.5249572718,"Sudeste",1,0,0,"Responsável pelo domicílio","Superior completo",10674.2792433096
"870","330215250_03_10_01_04_1975_Mulher_3323012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330215250,3323012,"03","Conta própria",10,"Urbana",3,"Mulher","01","04",1975,48,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",30,"Educação, saúde humana e serviços sociais","Sim","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",3000,565.21548207,2,3232.05748718153,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2512.78813709839
"871","330288258_08_10_28_09_1966_Mulher_3323012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330288258,3323012,"08","Conta própria",10,"Urbana",3,"Mulher","28","09",1966,56,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Indústria geral","Sim","Sim","Parda","Pessoa responsável pelo domicílio",1500,247.24455026,3,1616.02874359077,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1516.72270207529
"872","330288258_12_10_16_02_1996_Homem_3323012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330288258,3323012,"12","Conta própria",10,"Urbana",3,"Homem","16","02",1996,27,"Pessoas na força de trabalho","Pessoas ocupadas","Superior incompleto ou equivalente",60,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Branca","Filho(a) somente do responsável",1500,339.53864866,3,1616.02874359077,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2431.88585863395
"873","330316005_04_10_13_07_1986_Homem_3323012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330316005,3323012,"04","Conta própria",10,"Urbana",3,"Homem","13","07",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",48,"Transporte, armazenagem e correio ","Sim","Não","Parda","Pessoa responsável pelo domicílio",3000,766.18617712,4,3232.05748718153,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",3118.10761083062
"874","330316005_10_10_11_03_1993_Mulher_3323012",2023,NA,"PFT","Precarizado",3,"3-2023","Rio de Janeiro",330316005,3323012,"10",NA,10,"Urbana",3,"Mulher","11","03",1993,30,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,716.38923898,3,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",546.442501689132
"875","330316005_14_10_12_04_1983_Mulher_3323012",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330316005,3323012,"14","Conta própria",10,"Urbana",3,"Mulher","12","04",1983,40,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",20,"Indústria geral","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",400,767.87535777,4,430.940998290871,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",322.390109155346
"876","330115487_11_10_06_04_2001_Homem_3323013",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330115487,3323013,"11","Conta própria",10,"Urbana",3,"Homem","06","04",2001,22,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",65,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Branca","Filho(a) do responsável e do cônjuge",2000,324.39998747,4,2154.70499145435,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2138.02721436098
"877","330185044_04_10_24_08_1972_Mulher_3323013",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330185044,3323013,"04","Conta própria",10,"Urbana",3,"Mulher","24","08",1972,51,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",36,"Alojamento e alimentação ","Não","Não","Preta","Pessoa responsável pelo domicílio",300,194.37445294,3,323.205748718153,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",789.838821331038
"878","330133163_08_10_01_06_1971_Mulher_3323020",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Rio de Janeiro",330133163,3323020,"08","Empregado do setor privado",10,"Rural",3,"Mulher","01","06",1971,52,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não",NA,"Preta","Pessoa responsável pelo domicílio",3000,111.17727685,1,3232.05748718153,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",2981.45544763394
"879","330285677_12_10_16_03_1971_Homem_3351011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330285677,3351011,"12","Conta própria",10,"Urbana",3,"Homem","16","03",1971,52,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Alojamento e alimentação ","Não","Não","Branca","Pessoa responsável pelo domicílio",2000,401.09624552,3,2154.70499145435,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1976.66244330073
"880","330306026_02_10_18_09_1995_Homem_3351011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330306026,3351011,"02","Conta própria",10,"Urbana",3,"Homem","18","09",1995,27,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não","Não","Branca","Pessoa responsável pelo domicílio",1600,486.06248391,3,1723.76399316348,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1590.79356040081
"881","330307562_11_10_29_12_1971_Homem_3351011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330307562,3351011,"11","Conta própria",10,"Urbana",3,"Homem","29","12",1971,51,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",65,"Comércio, reparação de veículos automotores e motocicletas","Sim","Não","Branca","Pessoa responsável pelo domicílio",2500,650.90087213,4,2693.38123931794,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2448.2767101773
"882","330393846_10_10_29_08_1964_Homem_3351013",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330393846,3351013,"10","Conta própria",10,"Urbana",3,"Homem","29","08",1964,58,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",60,"Alojamento e alimentação ","Não","Não","Parda","Pessoa responsável pelo domicílio",2000,179.85234915,3,2154.70499145435,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2144.32156180942
"883","330116198_05_10_24_06_1964_Homem_3352011",2023,"TCP","TCP","Persistente",3,"3-2023","Rio de Janeiro",330116198,3352011,"05","Conta própria",10,"Urbana",3,"Homem","24","06",1964,59,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",24,"Indústria geral","Não","Não","Preta","Pessoa responsável pelo domicílio",600,613.65874851,2,646.411497436306,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",995.736060621909
"884","330116198_11_10_01_02_1994_Homem_3352011",2023,"TCP","TCP","Transitório",3,"3-2023","Rio de Janeiro",330116198,3352011,"11","Conta própria",10,"Urbana",3,"Homem","01","02",1994,29,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",24,"Construção","Não","Não","Preta","Filho(a) somente do responsável",800,743.09309727,3,861.881996581742,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",861.881996581742
